i,qa,qs,qn,x,n,expected_rho,subset_qa_qs_qn_x_n,replicate_id,successes,observed_rho
302,0.0076,0.3725,0.6199,0.373,5454,0.1465,S302_0.0076_0.3725_0.6199_0.373_5454,R2,785,0.1439
302,0.0076,0.3725,0.6199,0.373,5454,0.1465,S302_0.0076_0.3725_0.6199_0.373_5454,R3,825,0.1513
302,0.0076,0.3725,0.6199,0.373,5454,0.1465,S302_0.0076_0.3725_0.6199_0.373_5454,R4,749,0.1373
302,0.0076,0.3725,0.6199,0.373,5454,0.1465,S302_0.0076_0.3725_0.6199_0.373_5454,R5,794,0.1456
303,0.3039,0.2165,0.4796,0.0594,2130,0.3168,S303_0.3039_0.2165_0.4796_0.0594_2130,R1,636,0.2986
303,0.3039,0.2165,0.4796,0.0594,2130,0.3168,S303_0.3039_0.2165_0.4796_0.0594_2130,R2,635,0.2981
303,0.3039,0.2165,0.4796,0.0594,2130,0.3168,S303_0.3039_0.2165_0.4796_0.0594_2130,R3,639,0.3
303,0.3039,0.2165,0.4796,0.0594,2130,0.3168,S303_0.3039_0.2165_0.4796_0.0594_2130,R4,630,0.2958
303,0.3039,0.2165,0.4796,0.0594,2130,0.3168,S303_0.3039_0.2165_0.4796_0.0594_2130,R5,639,0.3
304,0.1435,0.4571,0.3993,0.8656,3187,0.5392,S304_0.1435_0.4571_0.3993_0.8656_3187,R1,1765,0.5538
304,0.1435,0.4571,0.3993,0.8656,3187,0.5392,S304_0.1435_0.4571_0.3993_0.8656_3187,R2,1742,0.5466
304,0.1435,0.4571,0.3993,0.8656,3187,0.5392,S304_0.1435_0.4571_0.3993_0.8656_3187,R3,1756,0.551
304,0.1435,0.4571,0.3993,0.8656,3187,0.5392,S304_0.1435_0.4571_0.3993_0.8656_3187,R4,1741,0.5463
304,0.1435,0.4571,0.3993,0.8656,3187,0.5392,S304_0.1435_0.4571_0.3993_0.8656_3187,R5,1743,0.5469
305,0.3615,0.3475,0.291,0.4319,2262,0.5116,S305_0.3615_0.3475_0.291_0.4319_2262,R1,1196,0.5287
305,0.3615,0.3475,0.291,0.4319,2262,0.5116,S305_0.3615_0.3475_0.291_0.4319_2262,R2,1181,0.5221
305,0.3615,0.3475,0.291,0.4319,2262,0.5116,S305_0.3615_0.3475_0.291_0.4319_2262,R3,1211,0.5354
305,0.3615,0.3475,0.291,0.4319,2262,0.5116,S305_0.3615_0.3475_0.291_0.4319_2262,R4,1189,0.5256
305,0.3615,0.3475,0.291,0.4319,2262,0.5116,S305_0.3615_0.3475_0.291_0.4319_2262,R5,1189,0.5256
306,0.3244,0.4273,0.2484,0.10640000000000001,5639,0.3699,S306_0.3244_0.4273_0.2484_0.1064_5639,R1,2102,0.3728
306,0.3244,0.4273,0.2484,0.10640000000000001,5639,0.3699,S306_0.3244_0.4273_0.2484_0.1064_5639,R2,2100,0.3724
306,0.3244,0.4273,0.2484,0.10640000000000001,5639,0.3699,S306_0.3244_0.4273_0.2484_0.1064_5639,R3,2112,0.3745
306,0.3244,0.4273,0.2484,0.10640000000000001,5639,0.3699,S306_0.3244_0.4273_0.2484_0.1064_5639,R4,2115,0.3751
306,0.3244,0.4273,0.2484,0.10640000000000001,5639,0.3699,S306_0.3244_0.4273_0.2484_0.1064_5639,R5,2111,0.3744
307,0.1872,0.1172,0.6955,0.3377,8715,0.2268,S307_0.1872_0.1172_0.6955_0.3377_8715,R1,2026,0.2325
307,0.1872,0.1172,0.6955,0.3377,8715,0.2268,S307_0.1872_0.1172_0.6955_0.3377_8715,R2,2009,0.2305
307,0.1872,0.1172,0.6955,0.3377,8715,0.2268,S307_0.1872_0.1172_0.6955_0.3377_8715,R3,1982,0.2274
307,0.1872,0.1172,0.6955,0.3377,8715,0.2268,S307_0.1872_0.1172_0.6955_0.3377_8715,R4,2001,0.2296
307,0.1872,0.1172,0.6955,0.3377,8715,0.2268,S307_0.1872_0.1172_0.6955_0.3377_8715,R5,2000,0.2295
308,0.4699,0.47,0.06,0.4308,9147,0.6724,S308_0.4699_0.47_0.06_0.4308_9147,R1,6170,0.6745
308,0.4699,0.47,0.06,0.4308,9147,0.6724,S308_0.4699_0.47_0.06_0.4308_9147,R2,6150,0.6724
308,0.4699,0.47,0.06,0.4308,9147,0.6724,S308_0.4699_0.47_0.06_0.4308_9147,R3,6154,0.6728
308,0.4699,0.47,0.06,0.4308,9147,0.6724,S308_0.4699_0.47_0.06_0.4308_9147,R4,6117,0.6687
308,0.4699,0.47,0.06,0.4308,9147,0.6724,S308_0.4699_0.47_0.06_0.4308_9147,R5,6212,0.6791
309,0.3826,0.5311,0.0863,0.6884,8324,0.7482,S309_0.3826_0.5311_0.0863_0.6884_8324,R1,6206,0.7456
309,0.3826,0.5311,0.0863,0.6884,8324,0.7482,S309_0.3826_0.5311_0.0863_0.6884_8324,R2,6307,0.7577
309,0.3826,0.5311,0.0863,0.6884,8324,0.7482,S309_0.3826_0.5311_0.0863_0.6884_8324,R3,6253,0.7512
309,0.3826,0.5311,0.0863,0.6884,8324,0.7482,S309_0.3826_0.5311_0.0863_0.6884_8324,R4,6269,0.7531
309,0.3826,0.5311,0.0863,0.6884,8324,0.7482,S309_0.3826_0.5311_0.0863_0.6884_8324,R5,6261,0.7522
310,0.3773,0.1617,0.461,0.06330000000000001,6352,0.3875,S310_0.3773_0.1617_0.461_0.0633_6352,R1,2446,0.3851
310,0.3773,0.1617,0.461,0.06330000000000001,6352,0.3875,S310_0.3773_0.1617_0.461_0.0633_6352,R2,2432,0.3829
310,0.3773,0.1617,0.461,0.06330000000000001,6352,0.3875,S310_0.3773_0.1617_0.461_0.0633_6352,R3,2444,0.3848
310,0.3773,0.1617,0.461,0.06330000000000001,6352,0.3875,S310_0.3773_0.1617_0.461_0.0633_6352,R4,2453,0.3862
310,0.3773,0.1617,0.461,0.06330000000000001,6352,0.3875,S310_0.3773_0.1617_0.461_0.0633_6352,R5,2447,0.3852
311,0.2076,0.4059,0.3865,0.29760000000000003,8271,0.3284,S311_0.2076_0.4059_0.3865_0.2976_8271,R1,2715,0.3283
311,0.2076,0.4059,0.3865,0.29760000000000003,8271,0.3284,S311_0.2076_0.4059_0.3865_0.2976_8271,R2,2685,0.3246
311,0.2076,0.4059,0.3865,0.29760000000000003,8271,0.3284,S311_0.2076_0.4059_0.3865_0.2976_8271,R3,2662,0.3218
311,0.2076,0.4059,0.3865,0.29760000000000003,8271,0.3284,S311_0.2076_0.4059_0.3865_0.2976_8271,R4,2723,0.3292
311,0.2076,0.4059,0.3865,0.29760000000000003,8271,0.3284,S311_0.2076_0.4059_0.3865_0.2976_8271,R5,2640,0.3192
312,0.5206,0.4283,0.0511,0.48910000000000003,7477,0.7301,S312_0.5206_0.4283_0.0511_0.4891_7477,R1,5458,0.73
312,0.5206,0.4283,0.0511,0.48910000000000003,7477,0.7301,S312_0.5206_0.4283_0.0511_0.4891_7477,R2,5457,0.7298
312,0.5206,0.4283,0.0511,0.48910000000000003,7477,0.7301,S312_0.5206_0.4283_0.0511_0.4891_7477,R3,5413,0.724
312,0.5206,0.4283,0.0511,0.48910000000000003,7477,0.7301,S312_0.5206_0.4283_0.0511_0.4891_7477,R4,5502,0.7359
312,0.5206,0.4283,0.0511,0.48910000000000003,7477,0.7301,S312_0.5206_0.4283_0.0511_0.4891_7477,R5,5381,0.7197
313,0.0275,0.5637,0.4088,0.6852,7178,0.4137,S313_0.0275_0.5637_0.4088_0.6852_7178,R1,2918,0.4065
313,0.0275,0.5637,0.4088,0.6852,7178,0.4137,S313_0.0275_0.5637_0.4088_0.6852_7178,R2,2920,0.4068
313,0.0275,0.5637,0.4088,0.6852,7178,0.4137,S313_0.0275_0.5637_0.4088_0.6852_7178,R3,2919,0.4067
313,0.0275,0.5637,0.4088,0.6852,7178,0.4137,S313_0.0275_0.5637_0.4088_0.6852_7178,R4,2921,0.4069
313,0.0275,0.5637,0.4088,0.6852,7178,0.4137,S313_0.0275_0.5637_0.4088_0.6852_7178,R5,2892,0.4029
314,0.4395,0.2754,0.2851,0.49610000000000004,9939,0.5761,S314_0.4395_0.2754_0.2851_0.4961_9939,R1,5701,0.5736
314,0.4395,0.2754,0.2851,0.49610000000000004,9939,0.5761,S314_0.4395_0.2754_0.2851_0.4961_9939,R2,5661,0.5696
314,0.4395,0.2754,0.2851,0.49610000000000004,9939,0.5761,S314_0.4395_0.2754_0.2851_0.4961_9939,R3,5695,0.573
314,0.4395,0.2754,0.2851,0.49610000000000004,9939,0.5761,S314_0.4395_0.2754_0.2851_0.4961_9939,R4,5720,0.5755
314,0.4395,0.2754,0.2851,0.49610000000000004,9939,0.5761,S314_0.4395_0.2754_0.2851_0.4961_9939,R5,5705,0.574
315,0.0617,0.294,0.6443,0.7041000000000001,3869,0.2687,S315_0.0617_0.294_0.6443_0.7041_3869,R1,1014,0.2621
315,0.0617,0.294,0.6443,0.7041000000000001,3869,0.2687,S315_0.0617_0.294_0.6443_0.7041_3869,R2,1017,0.2629
315,0.0617,0.294,0.6443,0.7041000000000001,3869,0.2687,S315_0.0617_0.294_0.6443_0.7041_3869,R3,1056,0.2729
315,0.0617,0.294,0.6443,0.7041000000000001,3869,0.2687,S315_0.0617_0.294_0.6443_0.7041_3869,R4,1050,0.2714
315,0.0617,0.294,0.6443,0.7041000000000001,3869,0.2687,S315_0.0617_0.294_0.6443_0.7041_3869,R5,1065,0.2753
316,0.3468,0.0062,0.647,0.6429,4394,0.3508,S316_0.3468_0.0062_0.647_0.6429_4394,R1,1568,0.3569
316,0.3468,0.0062,0.647,0.6429,4394,0.3508,S316_0.3468_0.0062_0.647_0.6429_4394,R2,1565,0.3562
316,0.3468,0.0062,0.647,0.6429,4394,0.3508,S316_0.3468_0.0062_0.647_0.6429_4394,R3,1566,0.3564
316,0.3468,0.0062,0.647,0.6429,4394,0.3508,S316_0.3468_0.0062_0.647_0.6429_4394,R4,1566,0.3564
316,0.3468,0.0062,0.647,0.6429,4394,0.3508,S316_0.3468_0.0062_0.647_0.6429_4394,R5,1570,0.3573
317,0.5713,0.0719,0.3568,0.39,8460,0.5993,S317_0.5713_0.0719_0.3568_0.39_8460,R1,5092,0.6019
317,0.5713,0.0719,0.3568,0.39,8460,0.5993,S317_0.5713_0.0719_0.3568_0.39_8460,R2,5086,0.6012
317,0.5713,0.0719,0.3568,0.39,8460,0.5993,S317_0.5713_0.0719_0.3568_0.39_8460,R3,5068,0.5991
317,0.5713,0.0719,0.3568,0.39,8460,0.5993,S317_0.5713_0.0719_0.3568_0.39_8460,R4,5113,0.6044
317,0.5713,0.0719,0.3568,0.39,8460,0.5993,S317_0.5713_0.0719_0.3568_0.39_8460,R5,5105,0.6034
318,0.2824,0.2131,0.5044,0.5072,3010,0.3905,S318_0.2824_0.2131_0.5044_0.5072_3010,R1,1158,0.3847
318,0.2824,0.2131,0.5044,0.5072,3010,0.3905,S318_0.2824_0.2131_0.5044_0.5072_3010,R2,1162,0.386
318,0.2824,0.2131,0.5044,0.5072,3010,0.3905,S318_0.2824_0.2131_0.5044_0.5072_3010,R3,1156,0.3841
318,0.2824,0.2131,0.5044,0.5072,3010,0.3905,S318_0.2824_0.2131_0.5044_0.5072_3010,R4,1162,0.386
318,0.2824,0.2131,0.5044,0.5072,3010,0.3905,S318_0.2824_0.2131_0.5044_0.5072_3010,R5,1162,0.386
319,0.2381,0.3797,0.3822,0.48260000000000003,9710,0.4213,S319_0.2381_0.3797_0.3822_0.4826_9710,R1,4046,0.4167
319,0.2381,0.3797,0.3822,0.48260000000000003,9710,0.4213,S319_0.2381_0.3797_0.3822_0.4826_9710,R2,4005,0.4125
319,0.2381,0.3797,0.3822,0.48260000000000003,9710,0.4213,S319_0.2381_0.3797_0.3822_0.4826_9710,R3,4074,0.4196
319,0.2381,0.3797,0.3822,0.48260000000000003,9710,0.4213,S319_0.2381_0.3797_0.3822_0.4826_9710,R4,4080,0.4202
319,0.2381,0.3797,0.3822,0.48260000000000003,9710,0.4213,S319_0.2381_0.3797_0.3822_0.4826_9710,R5,4046,0.4167
320,0.3757,0.30620000000000003,0.3181,0.7439,9026,0.6035,S320_0.3757_0.3062_0.3181_0.7439_9026,R1,5491,0.6084
320,0.3757,0.30620000000000003,0.3181,0.7439,9026,0.6035,S320_0.3757_0.3062_0.3181_0.7439_9026,R2,5491,0.6084
320,0.3757,0.30620000000000003,0.3181,0.7439,9026,0.6035,S320_0.3757_0.3062_0.3181_0.7439_9026,R3,5512,0.6107
320,0.3757,0.30620000000000003,0.3181,0.7439,9026,0.6035,S320_0.3757_0.3062_0.3181_0.7439_9026,R4,5463,0.6053
320,0.3757,0.30620000000000003,0.3181,0.7439,9026,0.6035,S320_0.3757_0.3062_0.3181_0.7439_9026,R5,5516,0.6111
321,0.373,0.6023,0.0246,0.9914000000000001,9034,0.9701,S321_0.373_0.6023_0.0246_0.9914_9034,R1,8764,0.9701
321,0.373,0.6023,0.0246,0.9914000000000001,9034,0.9701,S321_0.373_0.6023_0.0246_0.9914_9034,R2,8753,0.9689
321,0.373,0.6023,0.0246,0.9914000000000001,9034,0.9701,S321_0.373_0.6023_0.0246_0.9914_9034,R3,8767,0.9704
321,0.373,0.6023,0.0246,0.9914000000000001,9034,0.9701,S321_0.373_0.6023_0.0246_0.9914_9034,R4,8761,0.9698
321,0.373,0.6023,0.0246,0.9914000000000001,9034,0.9701,S321_0.373_0.6023_0.0246_0.9914_9034,R5,8748,0.9683
322,0.4553,0.0419,0.5028,0.4953,1893,0.4761,S322_0.4553_0.0419_0.5028_0.4953_1893,R1,919,0.4855
322,0.4553,0.0419,0.5028,0.4953,1893,0.4761,S322_0.4553_0.0419_0.5028_0.4953_1893,R2,912,0.4818
322,0.4553,0.0419,0.5028,0.4953,1893,0.4761,S322_0.4553_0.0419_0.5028_0.4953_1893,R3,915,0.4834
322,0.4553,0.0419,0.5028,0.4953,1893,0.4761,S322_0.4553_0.0419_0.5028_0.4953_1893,R4,903,0.477
322,0.4553,0.0419,0.5028,0.4953,1893,0.4761,S322_0.4553_0.0419_0.5028_0.4953_1893,R5,909,0.4802
323,0.0682,0.184,0.7479,0.9392,1753,0.241,S323_0.0682_0.184_0.7479_0.9392_1753,R1,429,0.2447
323,0.0682,0.184,0.7479,0.9392,1753,0.241,S323_0.0682_0.184_0.7479_0.9392_1753,R2,433,0.247
323,0.0682,0.184,0.7479,0.9392,1753,0.241,S323_0.0682_0.184_0.7479_0.9392_1753,R3,436,0.2487
323,0.0682,0.184,0.7479,0.9392,1753,0.241,S323_0.0682_0.184_0.7479_0.9392_1753,R4,437,0.2493
323,0.0682,0.184,0.7479,0.9392,1753,0.241,S323_0.0682_0.184_0.7479_0.9392_1753,R5,426,0.243
324,0.1929,0.3834,0.4237,0.5402,9522,0.4,S324_0.1929_0.3834_0.4237_0.5402_9522,R1,3830,0.4022
324,0.1929,0.3834,0.4237,0.5402,9522,0.4,S324_0.1929_0.3834_0.4237_0.5402_9522,R2,3854,0.4047
324,0.1929,0.3834,0.4237,0.5402,9522,0.4,S324_0.1929_0.3834_0.4237_0.5402_9522,R3,3804,0.3995
324,0.1929,0.3834,0.4237,0.5402,9522,0.4,S324_0.1929_0.3834_0.4237_0.5402_9522,R4,3844,0.4037
324,0.1929,0.3834,0.4237,0.5402,9522,0.4,S324_0.1929_0.3834_0.4237_0.5402_9522,R5,3778,0.3968
325,0.4881,0.464,0.0479,0.9400000000000001,7143,0.9243,S325_0.4881_0.464_0.0479_0.94_7143,R1,6595,0.9233
325,0.4881,0.464,0.0479,0.9400000000000001,7143,0.9243,S325_0.4881_0.464_0.0479_0.94_7143,R2,6579,0.921
325,0.4881,0.464,0.0479,0.9400000000000001,7143,0.9243,S325_0.4881_0.464_0.0479_0.94_7143,R3,6560,0.9184
325,0.4881,0.464,0.0479,0.9400000000000001,7143,0.9243,S325_0.4881_0.464_0.0479_0.94_7143,R4,6583,0.9216
325,0.4881,0.464,0.0479,0.9400000000000001,7143,0.9243,S325_0.4881_0.464_0.0479_0.94_7143,R5,6592,0.9229
326,0.2137,0.3464,0.4399,0.9156000000000001,3525,0.5309,S326_0.2137_0.3464_0.4399_0.9156_3525,R1,1855,0.5262
326,0.2137,0.3464,0.4399,0.9156000000000001,3525,0.5309,S326_0.2137_0.3464_0.4399_0.9156_3525,R2,1857,0.5268
326,0.2137,0.3464,0.4399,0.9156000000000001,3525,0.5309,S326_0.2137_0.3464_0.4399_0.9156_3525,R3,1847,0.524
326,0.2137,0.3464,0.4399,0.9156000000000001,3525,0.5309,S326_0.2137_0.3464_0.4399_0.9156_3525,R4,1852,0.5254
326,0.2137,0.3464,0.4399,0.9156000000000001,3525,0.5309,S326_0.2137_0.3464_0.4399_0.9156_3525,R5,1865,0.5291
327,0.5626,0.0987,0.3387,0.5232,5544,0.6142,S327_0.5626_0.0987_0.3387_0.5232_5544,R1,3342,0.6028
327,0.5626,0.0987,0.3387,0.5232,5544,0.6142,S327_0.5626_0.0987_0.3387_0.5232_5544,R2,3348,0.6039
327,0.5626,0.0987,0.3387,0.5232,5544,0.6142,S327_0.5626_0.0987_0.3387_0.5232_5544,R3,3329,0.6005
327,0.5626,0.0987,0.3387,0.5232,5544,0.6142,S327_0.5626_0.0987_0.3387_0.5232_5544,R4,3348,0.6039
327,0.5626,0.0987,0.3387,0.5232,5544,0.6142,S327_0.5626_0.0987_0.3387_0.5232_5544,R5,3344,0.6032
328,0.0238,0.3551,0.6211,0.8,5547,0.3079,S328_0.0238_0.3551_0.6211_0.8_5547,R1,1732,0.3122
328,0.0238,0.3551,0.6211,0.8,5547,0.3079,S328_0.0238_0.3551_0.6211_0.8_5547,R2,1715,0.3092
328,0.0238,0.3551,0.6211,0.8,5547,0.3079,S328_0.0238_0.3551_0.6211_0.8_5547,R3,1742,0.314
328,0.0238,0.3551,0.6211,0.8,5547,0.3079,S328_0.0238_0.3551_0.6211_0.8_5547,R4,1750,0.3155
328,0.0238,0.3551,0.6211,0.8,5547,0.3079,S328_0.0238_0.3551_0.6211_0.8_5547,R5,1741,0.3139
329,0.2955,0.1482,0.5562,0.2005,5812,0.3252,S329_0.2955_0.1482_0.5562_0.2005_5812,R1,1920,0.3304
329,0.2955,0.1482,0.5562,0.2005,5812,0.3252,S329_0.2955_0.1482_0.5562_0.2005_5812,R2,1891,0.3254
329,0.2955,0.1482,0.5562,0.2005,5812,0.3252,S329_0.2955_0.1482_0.5562_0.2005_5812,R3,1919,0.3302
329,0.2955,0.1482,0.5562,0.2005,5812,0.3252,S329_0.2955_0.1482_0.5562_0.2005_5812,R4,1920,0.3304
329,0.2955,0.1482,0.5562,0.2005,5812,0.3252,S329_0.2955_0.1482_0.5562_0.2005_5812,R5,1906,0.3279
330,0.0986,0.2108,0.6906,0.9296000000000001,9852,0.2946,S330_0.0986_0.2108_0.6906_0.9296_9852,R1,2956,0.3
330,0.0986,0.2108,0.6906,0.9296000000000001,9852,0.2946,S330_0.0986_0.2108_0.6906_0.9296_9852,R2,2974,0.3019
330,0.0986,0.2108,0.6906,0.9296000000000001,9852,0.2946,S330_0.0986_0.2108_0.6906_0.9296_9852,R3,2994,0.3039
330,0.0986,0.2108,0.6906,0.9296000000000001,9852,0.2946,S330_0.0986_0.2108_0.6906_0.9296_9852,R4,2956,0.3
330,0.0986,0.2108,0.6906,0.9296000000000001,9852,0.2946,S330_0.0986_0.2108_0.6906_0.9296_9852,R5,2978,0.3023
331,0.4511,0.0587,0.4902,0.7161000000000001,4849,0.4931,S331_0.4511_0.0587_0.4902_0.7161_4849,R1,2448,0.5048
331,0.4511,0.0587,0.4902,0.7161000000000001,4849,0.4931,S331_0.4511_0.0587_0.4902_0.7161_4849,R2,2440,0.5032
331,0.4511,0.0587,0.4902,0.7161000000000001,4849,0.4931,S331_0.4511_0.0587_0.4902_0.7161_4849,R3,2435,0.5022
331,0.4511,0.0587,0.4902,0.7161000000000001,4849,0.4931,S331_0.4511_0.0587_0.4902_0.7161_4849,R4,2451,0.5055
331,0.4511,0.0587,0.4902,0.7161000000000001,4849,0.4931,S331_0.4511_0.0587_0.4902_0.7161_4849,R5,2422,0.4995
332,0.7713,0.1053,0.1235,0.7639,3630,0.8517,S332_0.7713_0.1053_0.1235_0.7639_3630,R1,3122,0.8601
332,0.7713,0.1053,0.1235,0.7639,3630,0.8517,S332_0.7713_0.1053_0.1235_0.7639_3630,R2,3110,0.8567
332,0.7713,0.1053,0.1235,0.7639,3630,0.8517,S332_0.7713_0.1053_0.1235_0.7639_3630,R3,3113,0.8576
332,0.7713,0.1053,0.1235,0.7639,3630,0.8517,S332_0.7713_0.1053_0.1235_0.7639_3630,R4,3113,0.8576
332,0.7713,0.1053,0.1235,0.7639,3630,0.8517,S332_0.7713_0.1053_0.1235_0.7639_3630,R5,3112,0.8573
333,0.4971,0.0535,0.4493,0.5263,1925,0.5253,S333_0.4971_0.0535_0.4493_0.5263_1925,R1,1045,0.5429
333,0.4971,0.0535,0.4493,0.5263,1925,0.5253,S333_0.4971_0.0535_0.4493_0.5263_1925,R2,1033,0.5366
333,0.4971,0.0535,0.4493,0.5263,1925,0.5253,S333_0.4971_0.0535_0.4493_0.5263_1925,R3,1047,0.5439
333,0.4971,0.0535,0.4493,0.5263,1925,0.5253,S333_0.4971_0.0535_0.4493_0.5263_1925,R4,1047,0.5439
333,0.4971,0.0535,0.4493,0.5263,1925,0.5253,S333_0.4971_0.0535_0.4493_0.5263_1925,R5,1042,0.5413
334,0.0081,0.9236,0.0683,0.3078,4735,0.2924,S334_0.0081_0.9236_0.0683_0.3078_4735,R1,1416,0.299
334,0.0081,0.9236,0.0683,0.3078,4735,0.2924,S334_0.0081_0.9236_0.0683_0.3078_4735,R2,1368,0.2889
334,0.0081,0.9236,0.0683,0.3078,4735,0.2924,S334_0.0081_0.9236_0.0683_0.3078_4735,R3,1426,0.3012
334,0.0081,0.9236,0.0683,0.3078,4735,0.2924,S334_0.0081_0.9236_0.0683_0.3078_4735,R4,1392,0.294
334,0.0081,0.9236,0.0683,0.3078,4735,0.2924,S334_0.0081_0.9236_0.0683_0.3078_4735,R5,1389,0.2933
335,0.4412,0.2903,0.2685,0.9999,6668,0.7315,S335_0.4412_0.2903_0.2685_0.9999_6668,R1,4866,0.7298
335,0.4412,0.2903,0.2685,0.9999,6668,0.7315,S335_0.4412_0.2903_0.2685_0.9999_6668,R2,4866,0.7298
335,0.4412,0.2903,0.2685,0.9999,6668,0.7315,S335_0.4412_0.2903_0.2685_0.9999_6668,R3,4866,0.7298
335,0.4412,0.2903,0.2685,0.9999,6668,0.7315,S335_0.4412_0.2903_0.2685_0.9999_6668,R4,4866,0.7298
335,0.4412,0.2903,0.2685,0.9999,6668,0.7315,S335_0.4412_0.2903_0.2685_0.9999_6668,R5,4866,0.7298
336,0.0171,0.4275,0.5554,0.533,1380,0.245,S336_0.0171_0.4275_0.5554_0.533_1380,R1,335,0.2428
336,0.0171,0.4275,0.5554,0.533,1380,0.245,S336_0.0171_0.4275_0.5554_0.533_1380,R2,332,0.2406
336,0.0171,0.4275,0.5554,0.533,1380,0.245,S336_0.0171_0.4275_0.5554_0.533_1380,R3,340,0.2464
336,0.0171,0.4275,0.5554,0.533,1380,0.245,S336_0.0171_0.4275_0.5554_0.533_1380,R4,333,0.2413
336,0.0171,0.4275,0.5554,0.533,1380,0.245,S336_0.0171_0.4275_0.5554_0.533_1380,R5,339,0.2457
337,0.1605,0.5526,0.2869,0.026600000000000002,9206,0.1752,S337_0.1605_0.5526_0.2869_0.0266_9206,R1,1608,0.1747
337,0.1605,0.5526,0.2869,0.026600000000000002,9206,0.1752,S337_0.1605_0.5526_0.2869_0.0266_9206,R2,1625,0.1765
337,0.1605,0.5526,0.2869,0.026600000000000002,9206,0.1752,S337_0.1605_0.5526_0.2869_0.0266_9206,R3,1612,0.1751
337,0.1605,0.5526,0.2869,0.026600000000000002,9206,0.1752,S337_0.1605_0.5526_0.2869_0.0266_9206,R4,1591,0.1728
337,0.1605,0.5526,0.2869,0.026600000000000002,9206,0.1752,S337_0.1605_0.5526_0.2869_0.0266_9206,R5,1607,0.1746
338,0.6198,0.1664,0.2137,0.046,1725,0.6275,S338_0.6198_0.1664_0.2137_0.046_1725,R1,1060,0.6145
338,0.6198,0.1664,0.2137,0.046,1725,0.6275,S338_0.6198_0.1664_0.2137_0.046_1725,R2,1057,0.6128
338,0.6198,0.1664,0.2137,0.046,1725,0.6275,S338_0.6198_0.1664_0.2137_0.046_1725,R3,1054,0.611
338,0.6198,0.1664,0.2137,0.046,1725,0.6275,S338_0.6198_0.1664_0.2137_0.046_1725,R4,1054,0.611
338,0.6198,0.1664,0.2137,0.046,1725,0.6275,S338_0.6198_0.1664_0.2137_0.046_1725,R5,1057,0.6128
339,0.1499,0.7503,0.0998,0.41960000000000003,9543,0.4647,S339_0.1499_0.7503_0.0998_0.4196_9543,R1,4433,0.4645
339,0.1499,0.7503,0.0998,0.41960000000000003,9543,0.4647,S339_0.1499_0.7503_0.0998_0.4196_9543,R2,4471,0.4685
339,0.1499,0.7503,0.0998,0.41960000000000003,9543,0.4647,S339_0.1499_0.7503_0.0998_0.4196_9543,R3,4378,0.4588
339,0.1499,0.7503,0.0998,0.41960000000000003,9543,0.4647,S339_0.1499_0.7503_0.0998_0.4196_9543,R4,4495,0.471
339,0.1499,0.7503,0.0998,0.41960000000000003,9543,0.4647,S339_0.1499_0.7503_0.0998_0.4196_9543,R5,4413,0.4624
340,0.1963,0.5848,0.2189,0.5826,2359,0.537,S340_0.1963_0.5848_0.2189_0.5826_2359,R1,1331,0.5642
340,0.1963,0.5848,0.2189,0.5826,2359,0.537,S340_0.1963_0.5848_0.2189_0.5826_2359,R2,1274,0.5401
340,0.1963,0.5848,0.2189,0.5826,2359,0.537,S340_0.1963_0.5848_0.2189_0.5826_2359,R3,1266,0.5367
340,0.1963,0.5848,0.2189,0.5826,2359,0.537,S340_0.1963_0.5848_0.2189_0.5826_2359,R4,1300,0.5511
340,0.1963,0.5848,0.2189,0.5826,2359,0.537,S340_0.1963_0.5848_0.2189_0.5826_2359,R5,1297,0.5498
341,0.6958,0.0316,0.2726,0.9311,7159,0.7252,S341_0.6958_0.0316_0.2726_0.9311_7159,R1,5211,0.7279
341,0.6958,0.0316,0.2726,0.9311,7159,0.7252,S341_0.6958_0.0316_0.2726_0.9311_7159,R2,5203,0.7268
341,0.6958,0.0316,0.2726,0.9311,7159,0.7252,S341_0.6958_0.0316_0.2726_0.9311_7159,R3,5204,0.7269
341,0.6958,0.0316,0.2726,0.9311,7159,0.7252,S341_0.6958_0.0316_0.2726_0.9311_7159,R4,5201,0.7265
341,0.6958,0.0316,0.2726,0.9311,7159,0.7252,S341_0.6958_0.0316_0.2726_0.9311_7159,R5,5208,0.7275
342,0.3809,0.1593,0.4599,0.4491,7477,0.4524,S342_0.3809_0.1593_0.4599_0.4491_7477,R1,3313,0.4431
342,0.3809,0.1593,0.4599,0.4491,7477,0.4524,S342_0.3809_0.1593_0.4599_0.4491_7477,R2,3356,0.4488
342,0.3809,0.1593,0.4599,0.4491,7477,0.4524,S342_0.3809_0.1593_0.4599_0.4491_7477,R3,3313,0.4431
342,0.3809,0.1593,0.4599,0.4491,7477,0.4524,S342_0.3809_0.1593_0.4599_0.4491_7477,R4,3342,0.447
342,0.3809,0.1593,0.4599,0.4491,7477,0.4524,S342_0.3809_0.1593_0.4599_0.4491_7477,R5,3311,0.4428
343,0.3102,0.0311,0.6587,0.0179,3077,0.3108,S343_0.3102_0.0311_0.6587_0.0179_3077,R1,955,0.3104
343,0.3102,0.0311,0.6587,0.0179,3077,0.3108,S343_0.3102_0.0311_0.6587_0.0179_3077,R2,951,0.3091
